,Unnamed: 0,seller_state_,review_score_mean,ticket_medio,products_by_orders,dias_na_base,perc_atividade,inativo,Label,Score
1559,1559,15,3.5454545454545454,143.63,1.57,92,20.65,0,1,0.508
1560,1560,18,3.8461538461538463,682.5,1.08,154,6.49,0,0,0.5685
1561,1561,21,4.5,39.02,1.0,56,3.57,1,1,0.7257
1562,1562,14,5.0,29.07,1.5,84,2.38,1,1,0.8611
1563,1563,21,3.25,76.38,1.0,98,4.08,0,1,0.7091
1564,1564,14,5.0,1638.72,1.0,1,100.0,0,1,0.672
1565,1565,21,3.5,98.9,1.03,143,16.78,0,0,0.6164
1566,1566,21,4.267015706806284,269.24,1.05,444,30.63,0,0,0.7361
1567,1567,21,4.181818181818182,82.81,1.1,200,4.5,0,0,0.5003
1568,1568,21,3.858490566037736,134.59,1.07,482,41.49,0,0,0.9608
1569,1569,21,4.27069351230425,247.92,1.18,456,54.39,1,0,0.6704
1570,1570,15,4.444444444444445,56.32,1.0,80,11.25,0,0,0.6233
1571,1571,7,4.240223463687151,51.22,1.08,579,54.75,0,0,0.9861
1572,1572,19,4.5,43.85,1.0,22,9.09,1,0,0.5338
1573,1573,21,4.5,147.45,1.0,18,11.11,0,0,0.5117
1574,1574,21,4.363636363636363,107.38,1.29,364,4.12,0,0,0.5078
1575,1575,19,4.4,284.51,1.0,276,2.9,1,1,0.6815
1576,1576,5,1.0,64.11,1.0,1,100.0,1,1,0.8632
1577,1577,21,4.076923076923077,115.54,1.0,114,10.53,0,0,0.6644
1578,1578,15,4.157894736842105,106.4,1.12,406,3.94,0,0,0.5376
1579,1579,21,4.144230769230769,104.56,1.12,333,23.72,0,0,0.7408
1580,1580,14,4.666666666666667,419.16,1.2,272,1.84,0,1,0.6553
1581,1581,21,2.9166666666666665,548.25,1.0,145,8.28,1,1,0.5444
1582,1582,18,4.8,118.95,1.25,99,4.04,0,1,0.5635
1583,1583,19,4.023148148148148,163.9,1.22,496,27.02,0,0,0.9662
1584,1584,19,4.714285714285714,78.62,1.0,83,8.43,0,0,0.6408
1585,1585,7,4.130434782608695,162.35,1.53,507,7.89,0,0,0.9581
1586,1586,18,4.363636363636364,162.85,1.16,565,41.59,0,0,0.9814
1587,1587,21,3.6666666666666665,264.45,1.0,30,10.0,1,1,0.7078
1588,1588,21,4.0,51.67,1.0,289,1.04,1,1,0.6484
1589,1589,21,5.0,48.98,2.0,1,100.0,0,1,0.7159
1590,1590,21,3.75,1227.01,1.09,396,2.78,1,1,0.6129
1591,1591,21,4.352941176470588,138.23,1.0,182,8.79,0,0,0.6644
1592,1592,21,3.5,64.2,1.0,66,22.73,0,0,0.5424
1593,1593,21,5.0,313.61,1.0,1,100.0,0,1,0.7173
1594,1594,21,3.857142857142857,1041.18,1.0,92,6.52,0,0,0.5396
1595,1595,7,5.0,197.72,1.0,1,100.0,1,1,0.6171
1596,1596,14,4.4,97.16,1.0,244,2.05,0,1,0.5093
1597,1597,14,3.3917197452229297,237.23,1.28,270,39.26,0,0,0.819
1598,1598,19,3.869565217391304,312.23,1.21,381,4.72,0,0,0.5375
1599,1599,21,4.0,122.98,1.0,1,100.0,1,1,0.741
1600,1600,21,3.333333333333333,139.01,1.0,15,20.0,1,1,0.7067
1601,1601,19,4.0,199.36,1.0,1,100.0,0,1,0.651
1602,1602,21,4.466666666666667,125.45,1.07,93,11.83,0,0,0.6325
1603,1603,14,2.0,147.35,1.0,46,4.35,0,1,0.604
1604,1604,21,3.93,65.9,1.18,577,11.27,0,0,0.9686
1605,1605,21,3.774193548387097,202.89,1.1,478,5.86,0,0,0.9346
1606,1606,21,5.0,412.21,1.0,1,100.0,1,1,0.7044
1607,1607,21,3.52122641509434,190.58,1.41,487,39.01,0,0,0.9522
1608,1608,21,5.0,88.07,1.0,63,3.17,0,1,0.5349
1609,1609,3,4.666666666666667,95.92,1.2,99,9.09,0,0,0.5657
1610,1610,21,4.166666666666667,127.44,1.0,34,14.71,0,1,0.5629
1611,1611,21,4.071428571428571,43.6,1.17,76,10.53,1,0,0.5639
1612,1612,21,3.0,240.28,1.17,189,3.17,1,1,0.6605
1613,1613,21,3.4,402.62,2.5,3,66.67,1,1,0.7788
1614,1614,21,5.0,65.39,1.0,1,100.0,1,1,0.6936
1615,1615,14,2.7142857142857144,62.51,1.0,19,31.58,0,1,0.54
1616,1616,15,4.333333333333333,147.61,1.09,94,11.7,0,0,0.6169
1617,1617,21,4.461538461538462,108.55,1.39,226,22.12,0,0,0.6701
1618,1618,14,5.0,941.4,1.0,54,3.7,0,0,0.55
1619,1619,21,5.0,678.85,1.5,45,4.44,1,1,0.5816
1620,1620,14,4.611111111111112,119.36,1.06,245,6.53,0,0,0.6271
1621,1621,21,3.9943181818181817,111.48,1.42,401,24.19,1,0,0.6921
1622,1622,14,3.1666666666666665,157.71,1.0,373,1.61,0,1,0.6194
1623,1623,21,2.0,644.12,1.33,60,5.0,0,0,0.6169
1624,1624,21,4.243243243243243,128.62,1.19,146,45.89,0,0,0.7786
1625,1625,14,4.666666666666667,140.74,1.0,16,25.0,1,0,0.5118
1626,1626,21,4.333333333333333,190.9,1.5,18,11.11,0,1,0.5037
1627,1627,7,4.777777777777778,188.3,1.12,182,3.85,0,0,0.5437
1628,1628,5,4.153846153846154,252.52,1.3,297,6.73,0,0,0.5265
1629,1629,19,4.428571428571429,273.33,1.08,293,19.11,0,0,0.7949
1630,1630,21,5.0,54.98,3.0,1,100.0,1,1,0.7159
1631,1631,15,3.9130434782608696,309.96,1.59,336,8.63,0,0,0.5842
1632,1632,21,3.929032258064516,100.35,1.15,507,21.5,0,0,0.9716
1633,1633,14,4.777777777777778,158.83,1.5,146,4.11,0,1,0.5767
1634,1634,21,4.021696252465484,41.94,1.09,299,83.61,0,0,0.8973
1635,1635,21,4.8,232.56,1.0,97,5.15,0,0,0.5467
1636,1636,21,5.0,432.44,1.0,29,6.9,1,1,0.5465
1637,1637,14,4.2,874.05,1.0,438,3.42,1,1,0.5024
1638,1638,15,4.115384615384615,150.46,1.08,100,35.0,0,0,0.782
1639,1639,21,4.363636363636363,108.4,1.21,280,24.64,0,0,0.713
1640,1640,18,2.0,310.03,2.17,223,2.69,1,1,0.711
1641,1641,21,4.228571428571429,187.86,1.09,576,5.73,0,0,0.9795
1642,1642,21,4.909090909090909,231.42,1.1,206,3.88,0,0,0.5729
1643,1643,21,4.25,88.44,1.0,111,7.21,0,0,0.5209
1644,1644,19,4.282051282051282,86.28,1.13,557,15.62,0,0,0.9707
1645,1645,21,5.0,75.33,1.0,235,0.85,0,0,0.6091
1646,1646,7,1.6666666666666667,1692.33,1.67,100,3.0,1,1,0.7059
1647,1647,21,4.166666666666667,587.16,2.67,76,9.21,0,0,0.568
1648,1648,18,5.0,392.88,1.0,16,12.5,1,0,0.5207
1649,1649,21,5.0,182.46,1.5,38,5.26,0,1,0.5677
1650,1650,14,3.6666666666666665,247.99,1.09,170,6.47,0,1,0.5414
1651,1651,21,4.75,133.0,1.33,29,10.34,1,0,0.5121
1652,1652,5,5.0,97.88,1.0,1,100.0,1,1,0.6952
1653,1653,19,4.2,109.16,1.29,579,10.54,0,0,0.9669
1654,1654,7,4.44,666.01,1.09,86,25.58,1,0,0.6906
1655,1655,21,3.5,144.32,1.0,20,10.0,1,1,0.7088
1656,1656,19,4.0,73.21,1.0,1,100.0,1,1,0.7302
1657,1657,21,4.166666666666667,102.08,1.33,209,4.31,1,1,0.5401
1658,1658,2,4.5588235294117645,146.89,1.31,413,5.81,1,1,0.5135
1659,1659,21,2.5,741.29,2.5,82,4.88,0,1,0.5186
1660,1660,21,1.0,329.76,2.67,33,9.09,1,1,0.7807
1661,1661,21,4.122950819672131,80.5,1.16,319,42.32,0,0,0.8355
1662,1662,21,4.625,118.04,1.0,141,10.64,0,0,0.6749
1663,1663,19,5.0,268.96,2.0,1,100.0,0,1,0.7187
1664,1664,21,5.0,2155.35,1.0,1,100.0,0,1,0.7183
1665,1665,15,5.0,114.82,1.0,8,25.0,0,1,0.5065
1666,1666,14,4.5,79.03,1.0,93,4.3,0,1,0.536
1667,1667,21,4.0,406.64,1.0,10,20.0,0,1,0.5524
1668,1668,21,4.2727272727272725,146.04,1.0,78,10.26,1,0,0.6233
1669,1669,21,4.8,42.09,1.0,165,3.03,0,1,0.5123
1670,1670,18,3.0,91.2,1.0,26,7.69,1,1,0.734
1671,1671,7,1.0,1083.96,1.0,1,100.0,1,1,0.8037
1672,1672,7,4.056910569105691,92.14,1.25,501,14.57,0,0,0.9646
1673,1673,21,3.029850746268657,902.3,1.6,240,15.42,0,0,0.6232
1674,1674,15,3.9846153846153847,165.22,1.03,265,19.25,0,0,0.7596
1675,1675,21,4.0,708.8,1.0,160,1.25,0,1,0.6637
1676,1676,19,4.5,80.33,1.0,139,1.44,1,1,0.6121
1677,1677,19,5.0,2028.75,1.0,1,100.0,1,1,0.7134
1678,1678,19,4.45,240.16,1.05,61,21.31,0,0,0.7148
1679,1679,21,3.0,69.59,1.0,60,3.33,1,1,0.6716
1680,1680,21,4.246913580246914,72.65,1.08,583,11.66,0,0,0.9783
1681,1681,21,3.875,264.84,1.14,80,8.75,1,0,0.6096
1682,1682,21,4.1104651162790695,241.72,1.15,482,25.1,0,0,0.9185
1683,1683,7,3.8125,221.41,1.07,279,5.02,0,0,0.6018
1684,1684,21,4.375,624.18,1.0,240,3.33,0,0,0.6719
1685,1685,7,3.260869565217391,328.86,1.77,474,2.74,0,0,0.7415
1686,1686,14,5.0,98.42,1.0,1,100.0,0,1,0.6832
1687,1687,21,4.2,1696.67,1.0,19,26.32,0,0,0.5293
1688,1688,21,4.666666666666667,380.46,1.5,72,8.33,0,0,0.6083
1689,1689,21,3.0,62.83,1.0,44,6.82,0,1,0.7501
1690,1690,21,5.0,376.57,1.0,1,100.0,0,1,0.7044
1691,1691,21,4.333333333333333,95.27,1.33,183,11.48,1,0,0.5937
1692,1692,19,4.6,491.29,1.0,215,2.33,0,1,0.5774
1693,1693,21,3.8,334.35,1.67,25,12.0,1,1,0.6352
1694,1694,21,3.9375,163.56,1.46,229,5.68,0,1,0.5464
1695,1695,21,3.0,7719.12,6.0,60,3.33,1,1,0.8155
1696,1696,21,5.0,134.71,2.0,8,25.0,0,1,0.5304
1697,1697,21,4.183908045977011,365.62,1.03,418,16.75,0,0,0.7396
1698,1698,18,4.4,402.51,1.0,271,1.85,0,1,0.67
1699,1699,21,5.0,68.43,1.0,24,12.5,0,0,0.5614
1700,1700,21,3.7868852459016393,279.28,1.39,568,7.22,0,0,0.9716
1701,1701,21,5.0,61.97,1.0,22,18.18,0,0,0.6288
1702,1702,14,5.0,120.6,1.0,79,2.53,1,1,0.5967
1703,1703,21,5.0,75.48,1.0,8,25.0,1,1,0.5125
1704,1704,19,1.0,179.12,1.0,1,100.0,0,1,0.7721
1705,1705,21,4.038461538461538,277.43,4.33,82,7.32,0,0,0.5627
1706,1706,14,5.0,72.18,1.0,1,100.0,0,1,0.6885
1707,1707,19,4.333333333333333,587.32,1.5,203,1.97,1,1,0.7443
1708,1708,21,4.2727272727272725,45.19,1.76,287,8.01,1,1,0.5196
1709,1709,14,4.392857142857143,417.56,1.27,398,5.28,0,0,0.5813
1710,1710,21,5.0,97.3,1.0,71,5.63,1,0,0.5193
1711,1711,21,4.333333333333333,92.15,1.5,11,18.18,1,1,0.5332
1712,1712,19,4.111111111111111,163.78,1.12,446,1.79,1,1,0.7487
1713,1713,19,3.333333333333333,231.39,1.09,535,2.06,0,0,0.9763
1714,1714,15,3.8333333333333335,352.85,1.0,147,4.08,1,1,0.5212
1715,1715,21,4.405405405405406,162.4,1.27,161,30.43,1,0,0.6307
1716,1716,15,3.0,51.42,1.0,1,100.0,1,1,0.8039
1717,1717,21,4.055555555555555,132.58,1.2,256,5.47,0,0,0.5336
1718,1718,19,3.7142857142857135,265.23,1.17,47,12.77,0,1,0.5296
1719,1719,14,5.0,68.19,1.0,48,8.33,0,0,0.6396
1720,1720,21,3.0,80.62,1.0,13,15.38,1,1,0.7232
1721,1721,21,2.769230769230769,135.57,1.62,206,3.88,1,1,0.5717
1722,1722,21,3.932795698924732,39.22,1.12,564,37.06,0,0,0.9853
1723,1723,14,3.0,310.71,1.0,1,100.0,0,1,0.8131
1724,1724,14,5.0,87.37,1.0,1,100.0,1,1,0.6832
1725,1725,14,5.0,152.47,1.0,1,100.0,1,1,0.6499
1726,1726,7,4.25,122.06,1.0,11,36.36,0,0,0.5391
1727,1727,21,4.157894736842105,129.69,1.05,557,3.41,0,0,0.9773
1728,1728,21,5.0,129.56,1.0,1,100.0,1,1,0.7002
1729,1729,7,4.15625,298.09,1.03,263,11.41,0,0,0.6797
1730,1730,18,4.289473684210527,335.31,1.13,349,14.9,1,0,0.5714
1731,1731,21,4.5,82.4,1.33,88,3.41,1,1,0.5617
1732,1732,7,2.0,196.11,1.0,1,100.0,0,1,0.6984
1733,1733,21,4.0,274.73,1.0,81,3.7,0,1,0.5252
1734,1734,15,4.222222222222222,238.89,1.0,315,2.86,1,1,0.6144
1735,1735,21,3.75,221.46,1.0,283,1.41,1,1,0.7213
1736,1736,21,4.5,60.28,1.14,336,2.08,0,1,0.5432
1737,1737,21,3.6666666666666665,113.1,1.0,15,13.33,1,1,0.7232
1738,1738,21,5.0,62.33,1.0,277,1.81,0,1,0.573
1739,1739,21,5.0,454.17,1.0,1,100.0,1,1,0.6844
1740,1740,21,4.083333333333333,266.58,1.28,151,17.88,1,0,0.6628
1741,1741,21,4.188405797101449,112.36,1.15,128,39.06,0,0,0.8064
1742,1742,21,1.0,168.29,1.0,1,100.0,0,1,0.8274
1743,1743,21,3.0,409.16,1.0,16,12.5,1,1,0.7336
1744,1744,21,4.733333333333333,35.45,1.67,103,8.74,1,1,0.5846
1745,1745,7,4.75,147.76,1.33,79,3.8,1,1,0.5636
1746,1746,14,5.0,53.52,1.0,1,100.0,1,1,0.6885
1747,1747,21,4.091823056300267,184.16,1.19,401,80.8,0,0,0.87
1748,1748,7,4.173913043478261,512.92,1.1,474,4.43,0,0,0.8592
1749,1749,21,1.0,1890.18,3.0,1,100.0,1,1,0.7747
1750,1750,21,3.555555555555556,82.91,1.0,88,10.23,1,1,0.5791
1751,1751,14,5.0,28.22,1.0,1,100.0,0,1,0.8182
1752,1752,15,3.965686274509804,100.96,1.2,459,28.32,0,0,0.7762
1753,1753,21,4.266666666666667,120.73,1.15,217,11.06,0,0,0.6337
1754,1754,7,3.2058823529411766,147.61,1.36,270,17.78,0,0,0.6637
1755,1755,21,4.655172413793103,144.54,1.04,112,22.32,0,0,0.7701
1756,1756,14,4.282828282828283,92.89,1.09,542,13.28,0,0,0.9756
1757,1757,15,4.666666666666667,2463.25,1.0,66,4.55,1,1,0.6661
1758,1758,21,4.382716049382716,79.21,1.17,542,11.44,0,0,0.9686
1759,1759,21,3.985074626865672,327.46,1.08,483,11.8,0,0,0.91
1760,1760,21,5.0,204.06,1.0,1,100.0,0,1,0.6094
1761,1761,21,4.117647058823529,724.65,1.01,143,37.76,0,0,0.8509
1762,1762,21,4.05,92.97,1.19,442,15.16,0,0,0.5978
1763,1763,7,3.9743589743589753,128.45,1.05,445,7.64,1,0,0.5344
1764,1764,21,3.5,406.74,1.0,197,5.58,0,1,0.5892
1765,1765,18,3.0,260.83,1.0,173,1.16,1,1,0.7129
1766,1766,15,4.5,77.22,1.0,9,22.22,0,0,0.5227
1767,1767,21,1.0,530.91,3.0,1,100.0,1,1,0.828
1768,1768,19,2.931818181818182,144.04,1.11,305,20.98,0,0,0.7246
1769,1769,7,2.473684210526316,356.1,2.11,475,1.89,1,1,0.7134
1770,1770,21,4.166666666666667,106.4,1.0,310,9.03,0,0,0.7077
1771,1771,21,4.307692307692308,162.56,1.08,152,7.89,0,1,0.51
1772,1772,21,3.96,213.55,1.09,329,6.99,0,0,0.6198
1773,1773,21,5.0,245.81,1.33,70,4.29,1,1,0.5065
1774,1774,15,4.4,85.7,1.0,175,2.29,0,1,0.5883
1775,1775,21,5.0,97.78,1.0,1,100.0,1,1,0.6883
1776,1776,21,4.833333333333333,119.77,1.2,283,1.77,0,1,0.6335
1777,1777,5,3.111111111111111,1933.2,1.64,95,11.58,0,0,0.5172
1778,1778,21,4.642857142857143,89.05,1.0,53,20.75,0,0,0.7476
1779,1779,21,4.75,122.8,1.0,124,3.23,0,0,0.5397
1780,1780,21,1.0,280.91,1.0,1,100.0,1,1,0.812
1781,1781,14,3.8,77.55,1.25,217,1.84,1,1,0.6812
1782,1782,7,4.75,133.89,1.0,109,10.09,0,0,0.6757
1783,1783,14,4.928571428571429,496.93,1.0,256,5.47,0,0,0.6347
1784,1784,21,3.950738916256158,297.13,2.3,490,15.1,0,0,0.9143
1785,1785,14,5.0,105.84,1.0,11,18.18,0,0,0.5712
1786,1786,21,2.5,93.71,1.0,74,2.7,1,1,0.7202
1787,1787,15,4.0,36.7,1.0,1,100.0,1,1,0.8208
1788,1788,9,3.756756756756757,145.24,1.03,300,11.33,0,0,0.676
1789,1789,14,4.0625,523.45,1.33,198,6.06,0,1,0.544
1790,1790,21,4.310344827586207,114.85,1.23,249,16.06,0,0,0.7213
1791,1791,21,2.333333333333333,75.87,1.5,6,33.33,1,1,0.7117
1792,1792,21,4.5,25.42,1.0,39,5.13,1,1,0.7643
1793,1793,21,5.0,1312.2,6.0,1,100.0,0,0,0.6886
1794,1794,21,3.764705882352941,179.91,1.95,124,28.23,0,0,0.6766
1795,1795,21,4.5,90.66,1.0,2,100.0,0,1,0.5281
1796,1796,21,4.0,253.83,1.1,376,14.1,1,0,0.7065
1797,1797,21,3.857142857142857,257.67,1.0,217,3.23,0,0,0.5258
1798,1798,21,4.375,268.05,1.14,161,3.73,0,0,0.5376
1799,1799,5,3.875,183.03,1.07,474,3.16,0,0,0.8986
1800,1800,7,3.857142857142857,223.43,1.17,141,4.26,0,1,0.5459
1801,1801,5,4.4,87.33,1.0,132,3.79,0,0,0.5528
1802,1802,21,5.0,69.67,1.0,1,100.0,0,1,0.6936
1803,1803,14,4.255813953488372,156.53,1.12,560,7.32,0,0,0.9747
1804,1804,7,5.0,373.82,2.0,1,100.0,1,1,0.7399
1805,1805,21,4.588235294117647,56.37,1.11,317,13.56,0,0,0.7052
1806,1806,21,3.995475113122173,102.16,1.34,313,38.98,0,0,0.8275
1807,1807,15,3.6666666666666665,1449.68,1.0,13,23.08,0,1,0.5489
1808,1808,14,4.0,163.04,1.0,33,6.06,1,1,0.6835
1809,1809,21,5.0,128.22,1.0,29,6.9,0,1,0.5412
1810,1810,21,4.8,623.0,1.67,329,0.91,1,1,0.7409
1811,1811,21,5.0,417.16,1.5,37,5.41,0,1,0.5651
1812,1812,14,2.333333333333333,143.83,1.5,23,8.7,1,1,0.6731
1813,1813,21,4.454545454545454,214.3,1.06,562,5.52,0,0,0.9775
1814,1814,21,4.25,134.39,1.0,161,4.97,1,0,0.5074
1815,1815,19,4.636363636363637,263.97,1.57,441,2.95,1,1,0.747
1816,1816,7,1.0,132.06,1.0,1,100.0,1,1,0.8669
1817,1817,8,4.125,221.86,1.0,292,5.82,0,0,0.6209
1818,1818,21,4.058536585365853,434.08,1.37,388,26.03,1,0,0.6533
1819,1819,21,5.0,133.94,1.17,98,6.12,0,1,0.5304
1820,1820,7,1.0,133.8,1.0,1,100.0,1,1,0.8669
1821,1821,18,4.5,199.87,1.2,461,1.08,1,1,0.6143
1822,1822,15,4.5,631.36,1.0,7,28.57,0,0,0.62
1823,1823,14,4.0,101.57,1.0,27,11.11,0,1,0.5343
1824,1824,14,1.0,195.43,1.0,1,100.0,1,1,0.796
1825,1825,7,4.416666666666667,135.28,1.2,350,2.86,0,1,0.6414
1826,1826,21,3.375,161.93,1.14,161,4.35,0,1,0.621
1827,1827,21,3.25,402.18,1.6,181,2.76,0,1,0.6329
1828,1828,14,2.333333333333333,209.08,2.25,318,1.26,1,1,0.684
1829,1829,21,4.75,92.1,1.0,73,5.48,0,0,0.5193
1830,1830,21,5.0,210.38,1.5,11,18.18,0,0,0.5705
1831,1831,21,3.642857142857143,43.43,1.4,151,6.62,1,1,0.5766
1832,1832,21,4.166666666666667,122.67,1.2,428,1.17,0,1,0.5683
1833,1833,21,4.541284403669724,122.13,1.13,238,31.51,0,0,0.8838
1834,1834,21,3.647058823529412,84.84,1.31,279,4.3,0,0,0.5158
1835,1835,5,4.482352941176471,258.96,1.29,376,16.22,1,0,0.6676
1836,1836,14,4.928571428571429,88.55,1.08,88,13.64,0,0,0.6718
1837,1837,21,5.0,37.54,1.0,1,100.0,0,0,0.5896
1838,1838,21,3.75,196.63,1.23,400,3.0,0,0,0.5012
1839,1839,21,2.0,234.61,1.0,1,100.0,0,1,0.7014
1840,1840,21,3.0,268.67,1.0,101,5.94,1,1,0.6909
1841,1841,21,4.75,210.98,1.0,19,21.05,0,0,0.628
1842,1842,21,5.0,99.41,1.0,203,0.99,0,1,0.596
1843,1843,14,4.833333333333333,50.81,1.2,101,9.9,1,0,0.5811
1844,1844,7,4.227272727272728,216.86,1.16,499,3.81,0,0,0.9743
1845,1845,19,4.5,308.07,1.19,405,16.54,1,0,0.6471
1846,1846,18,3.9,456.47,1.0,469,2.13,0,0,0.7597
1847,1847,21,4.0,27.02,1.0,1,100.0,1,1,0.8141
1848,1848,21,3.91025641025641,239.39,1.07,333,18.02,0,0,0.7683
1849,1849,21,3.636363636363636,84.78,1.22,64,14.06,0,1,0.5331
1850,1850,21,3.5,111.44,1.0,68,2.94,0,1,0.7003
1851,1851,21,5.0,72.74,1.0,1,100.0,1,1,0.6936
1852,1852,7,3.6666666666666665,346.49,1.0,16,18.75,1,1,0.7569
1853,1853,21,4.833333333333333,223.94,1.0,226,2.65,0,1,0.5774
1854,1854,21,3.0,79.56,1.0,1,100.0,1,1,0.8163
1855,1855,21,4.473684210526316,135.15,1.12,58,24.14,0,0,0.6769
1856,1856,21,4.272527472527472,92.58,1.17,329,63.22,0,0,0.8566
1857,1857,21,5.0,96.71,1.0,1,100.0,1,1,0.6883
1858,1858,7,4.571428571428571,125.28,1.17,259,2.32,0,1,0.6119
1859,1859,21,5.0,164.71,1.0,1,100.0,1,1,0.6681
1860,1860,21,4.666666666666667,3259.82,1.0,187,1.6,1,1,0.8383
1861,1861,15,4.222222222222222,414.35,1.0,276,3.26,1,0,0.5447
1862,1862,21,4.526315789473684,113.02,1.27,152,9.21,1,1,0.5701
1863,1863,7,4.75,75.87,1.0,169,4.73,0,0,0.531
1864,1864,21,4.75,108.89,1.0,105,3.81,0,0,0.5187
1865,1865,21,5.0,1400.38,2.83,295,2.03,1,1,0.749
1866,1866,18,3.0,46.01,1.0,1,100.0,1,1,0.8039
1867,1867,14,4.5,62.16,1.0,17,23.53,0,1,0.5192
1868,1868,21,1.5,643.66,2.67,101,2.97,0,0,0.5072
1869,1869,21,5.0,1693.31,1.0,1,100.0,1,1,0.7183
1870,1870,7,4.204314720812183,214.15,1.13,558,57.89,0,0,0.9875
1871,1871,21,5.0,238.49,1.0,11,18.18,0,0,0.59
1872,1872,15,4.4,156.37,1.0,264,3.79,1,0,0.5405
1873,1873,19,4.5,271.46,1.0,12,33.33,0,0,0.6328
1874,1874,21,4.428571428571429,363.68,1.17,244,4.92,1,1,0.6035
1875,1875,21,4.0,135.49,1.0,1,100.0,1,1,0.741
1876,1876,21,4.090909090909091,127.01,1.38,546,1.47,0,0,0.9731
1877,1877,21,3.0,95.06,1.0,5,40.0,1,1,0.7572
1878,1878,21,4.157894736842105,92.82,1.27,379,15.3,1,0,0.5912
1879,1879,21,4.444444444444445,101.21,1.0,61,14.75,0,0,0.6318
1880,1880,14,3.0,102.48,1.0,1,100.0,0,1,0.8
1881,1881,21,5.0,619.45,1.0,148,1.35,1,1,0.7576
1882,1882,14,5.0,55.95,1.0,1,100.0,1,1,0.6885
1883,1883,21,2.8,64.52,1.25,55,7.27,0,1,0.6427
1884,1884,21,3.0,242.54,1.33,5,60.0,0,1,0.7408
1885,1885,18,3.25,310.98,1.45,148,7.43,1,1,0.5888
1886,1886,21,4.142857142857143,177.31,1.17,157,3.82,0,0,0.5088
1887,1887,21,4.0,39.86,1.0,18,11.11,1,1,0.5181
1888,1888,21,4.75,250.58,1.0,88,15.91,0,0,0.7391
1889,1889,15,5.0,120.3,2.0,1,100.0,1,1,0.7195
1890,1890,21,4.285714285714286,68.9,1.08,143,9.09,0,0,0.6849
1891,1891,21,4.177777777777778,217.05,1.12,524,6.68,0,0,0.978
1892,1892,19,4.818181818181818,162.62,1.38,314,2.55,1,1,0.6766
1893,1893,21,4.25,218.89,1.33,396,0.76,0,0,0.5083
1894,1894,21,4.5,325.94,2.0,55,7.27,1,1,0.6133
1895,1895,4,5.0,137.09,1.0,1,100.0,1,1,0.7386
1896,1896,18,4.666666666666667,216.52,1.0,48,6.25,1,1,0.5089
1897,1897,21,4.111111111111111,553.83,1.64,249,4.42,0,0,0.5354
1898,1898,21,2.75,173.87,1.0,228,3.51,1,1,0.5753
1899,1899,21,4.041666666666667,112.62,1.09,544,4.04,0,0,0.9736
1900,1900,21,4.8,87.99,1.0,81,6.17,1,1,0.5087
1901,1901,19,4.423791821561338,142.68,1.09,590,31.69,0,0,0.9862
1902,1902,21,5.0,109.38,1.0,4,50.0,1,1,0.5294
1903,1903,21,5.0,5527.44,6.0,1,100.0,0,0,0.5686
1904,1904,1,4.642857142857143,183.45,1.24,231,11.26,1,1,0.6206
1905,1905,21,4.066265060240964,165.4,1.3,468,24.57,0,0,0.8743
1906,1906,14,4.172413793103448,282.76,1.21,238,9.24,1,0,0.5271
1907,1907,21,5.0,168.52,2.0,1,100.0,1,1,0.6838
1908,1908,21,3.571428571428571,261.49,1.14,56,12.5,1,1,0.5614
1909,1909,21,4.237837837837838,205.05,1.18,573,23.21,0,0,0.9765
1910,1910,21,3.971830985915493,134.09,1.09,363,15.7,0,0,0.7449
1911,1911,14,4.6,100.66,1.25,301,5.32,0,0,0.5305
1912,1912,21,4.333333333333333,135.46,1.0,79,3.8,1,1,0.539
1913,1913,18,4.052631578947368,225.93,1.0,256,7.03,0,0,0.6108
1914,1914,21,5.0,226.96,1.0,17,11.76,0,0,0.565
1915,1915,21,4.0,88.92,1.0,1,100.0,1,1,0.7301
1916,1916,19,4.888888888888889,232.71,1.12,378,2.12,1,1,0.5976
1917,1917,21,2.962962962962963,128.34,1.12,355,19.15,1,0,0.6669
1918,1918,19,3.571428571428572,1745.4,1.4,101,4.95,1,1,0.7106
1919,1919,21,1.0,233.38,1.0,1,100.0,0,1,0.7242
1920,1920,15,4.6,574.07,1.25,384,1.04,1,1,0.7251
1921,1921,21,3.0,121.62,1.0,1,100.0,1,1,0.8246
1922,1922,21,4.333333333333333,427.28,1.5,5,40.0,1,1,0.637
1923,1923,17,3.875,202.64,1.0,222,3.6,1,0,0.5611
1924,1924,7,2.6,246.98,1.5,54,5.56,0,1,0.6618
1925,1925,19,5.0,106.73,1.0,1,100.0,0,1,0.6832
1926,1926,19,4.25,414.8,1.33,22,13.64,1,1,0.5813
1927,1927,21,4.24,134.58,1.19,226,8.41,0,0,0.5937
1928,1928,21,4.8,192.13,1.25,220,1.82,1,1,0.669
1929,1929,14,4.581818181818182,310.63,1.04,395,11.9,0,0,0.7211
1930,1930,12,3.857142857142857,95.65,1.17,185,3.24,1,1,0.5531
1931,1931,21,3.0,272.76,2.0,6,33.33,0,1,0.7425
1932,1932,21,5.0,38.37,1.0,1,100.0,1,1,0.8165
1933,1933,15,5.0,987.66,1.0,74,8.11,0,1,0.5006
1934,1934,21,5.0,91.28,1.0,62,9.68,0,0,0.6636
1935,1935,21,5.0,249.08,1.0,1,100.0,1,1,0.6858
1936,1936,21,3.929577464788733,171.97,1.18,542,19.19,0,0,0.9735
